,value,metric,type
66,0.18720197511130734,ade,ml
67,1.5007412792269852,ade,ml
68,1.9660957333458,ade,ml
69,0.9425160406110964,ade,ml
70,0.6063897058097609,ade,ml
71,0.33972938411394016,ade,ml
72,3.655757273366992,ade,ml
73,2.900067285830561,ade,ml
74,0.5614980170675501,ade,ml
75,0.4607166867973954,ade,ml
76,0.48281812888790754,ade,ml
77,2.365130028395127,ade,ml
78,0.39323460997315657,ade,ml
79,0.43964874207922566,ade,ml
80,0.6041714313004339,ade,ml
81,1.537577062625968,ade,ml
82,0.7137556367022033,ade,ml
83,0.3762208491238407,ade,ml
84,1.4074489610682412,ade,ml
85,1.7738016218584378,ade,ml
86,0.47053996425651134,ade,ml
87,0.26280155436029756,ade,ml
88,1.7317375408703504,ade,ml
89,1.3699107785534363,ade,ml
90,1.16550138337925,ade,ml
91,0.7625152462148006,ade,ml
92,0.7250707198889513,ade,ml
93,1.4549552697910821,ade,ml
94,0.9638932838342945,ade,ml
95,1.1064014679663146,ade,ml
96,1.6187636224860256,ade,ml
97,1.0351143326064987,ade,ml
98,1.0595818297950874,ade,ml
99,1.2544554726276125,ade,ml
100,0.9277546213267427,ade,ml
101,1.0294722785115158,ade,ml
102,0.7184229456010311,ade,ml
103,1.6473005811709138,ade,ml
104,0.36130661404204695,ade,ml
105,1.2949253574085937,ade,ml
106,0.39250879091549334,ade,ml
107,1.2472458147771133,ade,ml
108,0.6650006855012137,ade,ml
109,1.96374705427748,ade,ml
110,0.8473471050533135,ade,ml
111,0.41716282769584884,ade,ml
112,0.165668691220851,ade,ml
113,1.0930963688111601,ade,ml
114,1.3109837587390296,ade,ml
115,0.47233017671076016,ade,ml
116,2.389901752428229,ade,ml
117,0.678379784525957,ade,ml
118,1.7457436774167845,ade,ml
119,0.7112079838854348,ade,ml
120,3.557441408707671,ade,ml
121,0.14494984776151812,ade,ml
122,0.6974073086351181,ade,ml
123,0.5816036280871355,ade,ml
124,2.3197110022095146,ade,ml
125,0.4414230038302024,ade,ml
126,0.30450380092868357,ade,ml
127,0.6769769352489442,ade,ml
128,0.9911149615166028,ade,ml
129,1.0795208252422077,ade,ml
130,1.3496631442846447,ade,ml
131,0.7177515945282597,ade,ml
132,1.4477250192236404,ade,ml
133,1.110134691453461,ade,ml
134,0.8233322523107633,ade,ml
135,2.613012907915185,ade,ml
136,1.9895275588934627,ade,ml
137,1.2649217890206441,ade,ml
138,2.0669519183989604,ade,ml
139,1.6910256611666505,ade,ml
140,0.9985753985853254,ade,ml
141,1.2219078963152268,ade,ml
142,0.5022106663373664,ade,ml
143,0.7113965732923584,ade,ml
144,1.522345984613303,ade,ml
145,0.7484467923743983,ade,ml
146,0.8086196028061422,ade,ml
147,1.084310073967425,ade,ml
148,1.2215597337273094,ade,ml
149,1.127143871223108,ade,ml
150,1.2099527816888052,ade,ml
151,1.525798402132494,ade,ml
152,1.5124539343095302,ade,ml
153,1.6541580517903243,ade,ml
154,1.4589360806427596,ade,ml
155,1.5525239449315458,ade,ml
156,1.680455222386338,ade,ml
157,2.003505032076106,ade,ml
158,2.0463494111347154,ade,ml
159,0.6562364725035172,ade,ml
160,0.45558032830429973,ade,ml
161,0.5737470370181438,ade,ml
162,0.9600309431335756,ade,ml
163,1.3797611464521489,ade,ml
164,0.9911806287368463,ade,ml
165,2.2790880684604193,ade,ml
166,0.20982934871866007,ade,ml
167,1.2693278972940798,ade,ml
168,0.3403033734800342,ade,ml
169,1.4295300552831156,ade,ml
170,0.6803899731111966,ade,ml
171,1.705246889338651,ade,ml
172,1.0419658045456293,ade,ml
173,2.469494667518278,ade,ml
174,2.8836100877702524,ade,ml
175,1.4416130263186944,ade,ml
176,2.0281583629823756,ade,ml
177,0.3274471717347992,ade,ml
178,0.8403953139695229,ade,ml
179,1.0814208055275585,ade,ml
180,0.8235773169427355,ade,ml
181,1.5308288757118431,ade,ml
182,0.5349123794371581,ade,ml
183,1.1400182999675579,ade,ml
184,0.4776464617338966,ade,ml
185,0.8994137670466613,ade,ml
186,0.6252863870346579,ade,ml
187,0.02809185207503993,ade,ml
188,1.619389169241281,ade,ml
189,1.7946218723597065,ade,ml
190,0.024828186055313613,ade,ml
191,1.1406207435401843,ade,ml
