,value,metric,type
573,0.010406177803589949,ade,ml
574,0.27960539390033173,ade,ml
575,0.044014044601051794,ade,ml
576,0.011224754357589429,ade,ml
577,0.7340429725228182,ade,ml
578,0.011044924329216459,ade,ml
579,0.04964454890396186,ade,ml
580,0.010601007319337297,ade,ml
581,0.010028369688725251,ade,ml
582,0.01841719135772232,ade,ml
583,0.18217330405786647,ade,ml
584,0.4091666717909374,ade,ml
585,0.07313884450304493,ade,ml
586,0.011125466139079866,ade,ml
587,0.011288938283412148,ade,ml
588,0.10007367899011327,ade,ml
589,0.010476461022300458,ade,ml
590,0.010010246160083327,ade,ml
591,0.011951009187872924,ade,ml
592,0.7110926577619887,ade,ml
593,0.41599645612389713,ade,ml
594,0.07983024424047776,ade,ml
595,0.010959226703832153,ade,ml
596,0.010436331642845553,ade,ml
597,0.08308726793110145,ade,ml
598,0.009970720207849755,ade,ml
599,0.009724798666234867,ade,ml
600,0.012676996807917798,ade,ml
601,0.4205817506306199,ade,ml
602,0.4017721089761806,ade,ml
603,0.09483951974997118,ade,ml
604,0.011399383441668999,ade,ml
605,0.010636855992423665,ade,ml
606,0.03916340524250048,ade,ml
607,0.010268732007695026,ade,ml
608,0.010174442262882355,ade,ml
609,0.013310206308226212,ade,ml
610,0.8373214585470071,ade,ml
611,0.3828508559279018,ade,ml
612,0.07487903669270288,ade,ml
613,0.011515486309401147,ade,ml
614,0.010499304906775165,ade,ml
615,0.03272602152489894,ade,ml
616,0.010368028243652842,ade,ml
617,0.009975062357742264,ade,ml
618,0.024009158006395515,ade,ml
619,1.523551974761009,ade,ml
620,0.7356695674789134,ade,ml
621,0.3869876794456253,ade,ml
622,0.05689373702453421,ade,ml
623,0.012574020642515024,ade,ml
624,0.01030330429455755,ade,ml
625,0.02078247179550974,ade,ml
626,0.009863278496971516,ade,ml
627,0.009884331925259565,ade,ml
628,0.024188854592395254,ade,ml
629,1.2419934724236503,ade,ml
630,0.6051810388162536,ade,ml
631,0.20430016035849538,ade,ml
632,0.0537263936805484,ade,ml
633,0.013325341629987582,ade,ml
634,0.010346024520715246,ade,ml
635,0.02907519624517582,ade,ml
636,0.00960464030951952,ade,ml
637,0.01013197302630614,ade,ml
638,0.024051006658098405,ade,ml
639,0.5091150594920711,ade,ml
640,0.9822619412935675,ade,ml
641,0.22715613499485834,ade,ml
642,0.04297633019636634,ade,ml
643,0.013464319027333298,ade,ml
644,0.010378054146884986,ade,ml
645,0.027004378007510654,ade,ml
646,0.00995356454699634,ade,ml
647,0.010200466069572787,ade,ml
648,0.024259317868864986,ade,ml
649,0.31862843175194594,ade,ml
650,0.7373354673363189,ade,ml
651,0.31329847423088447,ade,ml
652,0.3806762753285445,ade,ml
653,0.04061531710942972,ade,ml
654,0.012322525977188076,ade,ml
655,0.010467161750753995,ade,ml
656,0.030762422103487303,ade,ml
657,0.009553790676490091,ade,ml
658,0.010253923618209967,ade,ml
659,0.024346365885578192,ade,ml
660,0.39654338897989455,ade,ml
661,0.8343104881306597,ade,ml
662,0.7705457742733111,ade,ml
663,0.4206482621954333,ade,ml
664,0.03048932452802577,ade,ml
665,0.012222660240186402,ade,ml
666,0.01123153557840291,ade,ml
667,0.022168540860398152,ade,ml
668,0.010285855123089582,ade,ml
669,0.010539296982711116,ade,ml
670,0.0243156517249745,ade,ml
671,0.48826229668331367,ade,ml
672,0.9393591112530549,ade,ml
673,0.38906124846844614,ade,ml
674,0.49409163378797194,ade,ml
675,0.03913719892366385,ade,ml
676,0.012177134307204143,ade,ml
677,0.011200234791547796,ade,ml
678,0.01768087750909685,ade,ml
679,0.009826394332286723,ade,ml
680,0.010636279810293853,ade,ml
681,0.024352447531223315,ade,ml
682,0.3104403227040649,ade,ml
683,0.8950521681705084,ade,ml
684,0.8089436284553074,ade,ml
685,0.7844737520002095,ade,ml
686,0.012558448165716265,ade,ml
687,0.01110993428795898,ade,ml
688,0.00894462268788371,ade,ml
689,0.01064320163760681,ade,ml
690,0.024384002219862103,ade,ml
691,0.012615510900609936,ade,ml
692,0.011168678120110014,ade,ml
693,0.009508965274042738,ade,ml
694,0.01083544543630909,ade,ml
695,0.024241645435897945,ade,ml
696,0.012437214906490862,ade,ml
697,0.010312246252738277,ade,ml
698,0.009378622691794174,ade,ml
699,0.010355789662238143,ade,ml
700,0.02422956707900172,ade,ml
701,0.0141973463997628,ade,ml
702,0.010670076983714354,ade,ml
703,0.00916291774474722,ade,ml
704,0.01156458046230198,ade,ml
705,0.024250738248589948,ade,ml
706,0.01502807718374459,ade,ml
707,0.010665999515810758,ade,ml
708,0.009350924332326536,ade,ml
709,0.011272045829772454,ade,ml
710,0.024353837114271415,ade,ml
711,0.012903916867851417,ade,ml
712,0.01088144891083423,ade,ml
713,0.009596344570401935,ade,ml
714,0.01080187654240275,ade,ml
715,0.024369741116086682,ade,ml
716,0.012903916867851417,ade,ml
717,0.01084765936014388,ade,ml
718,0.010587553798676624,ade,ml
719,0.010945813068551987,ade,ml
720,0.024414716462275835,ade,ml
721,0.01159421550978257,ade,ml
722,0.011230235121447635,ade,ml
723,0.01111022327733379,ade,ml
724,0.024326403683923165,ade,ml
725,0.05245599998377623,ade,ml
726,0.27719643192586574,ade,ml
727,0.01695329760691201,ade,ml
728,0.024238929646118648,ade,ml
729,0.030954595713603535,ade,ml
730,0.01876025311333292,ade,ml
731,0.08293963491837424,ade,ml
732,0.1617811797085488,ade,ml
733,0.3456242016057251,ade,ml
734,0.729116218328706,ade,ml
735,0.03207162133468419,ade,ml
736,1.1354596913397679,ade,ml
737,0.01720202826218669,ade,ml
738,0.01813212414739004,ade,ml
739,0.0975283449826293,ade,ml
740,0.02481663319614551,ade,ml
741,0.23844617273305072,ade,ml
742,0.013272561555976803,ade,ml
743,0.02486239854560383,ade,ml
744,0.04963217959970819,ade,ml
745,0.013528545746293029,ade,ml
746,0.049050355300455824,ade,ml
747,0.21649560403636772,ade,ml
748,0.8148182343300272,ade,ml
749,0.9782352534712692,ade,ml
750,0.04881311577935765,ade,ml
751,0.45358681297439135,ade,ml
752,0.014564887241129228,ade,ml
753,0.012177782714175764,ade,ml
754,0.20425212089397152,ade,ml
755,0.19358331302748508,ade,ml
756,0.029897131994774378,ade,ml
757,1.2250160874666227,ade,ml
758,0.013638279539849895,ade,ml
759,0.04894117017971248,ade,ml
760,0.04688915922567772,ade,ml
761,0.013665396241756054,ade,ml
762,0.08206974407985376,ade,ml
763,0.09809470987046569,ade,ml
764,0.37291050025798045,ade,ml
765,0.9144365113279882,ade,ml
766,0.050731956982689085,ade,ml
767,0.24328934419227122,ade,ml
768,0.013940829003278423,ade,ml
769,0.01153003594114431,ade,ml
770,0.39696336892901857,ade,ml
771,0.41385094098439423,ade,ml
772,0.02061953589983717,ade,ml
773,0.8754442934758387,ade,ml
774,0.013772879396197577,ade,ml
775,0.031647386952224056,ade,ml
776,0.06713020579222467,ade,ml
777,0.01463118656852358,ade,ml
778,0.04481236851842651,ade,ml
779,0.06378677538917199,ade,ml
780,1.236363387565099,ade,ml
781,0.9015562428842342,ade,ml
782,0.03582556253466206,ade,ml
783,0.16595789838113573,ade,ml
784,0.014334036635615062,ade,ml
785,0.013211926808633824,ade,ml
786,0.7229017319511116,ade,ml
787,1.191151907831759,ade,ml
788,0.036375909240235045,ade,ml
789,1.3160236515234718,ade,ml
790,0.014326471568568595,ade,ml
791,0.055669673458386325,ade,ml
792,0.08703846837193467,ade,ml
793,0.01577384592111783,ade,ml
794,0.04786560321765699,ade,ml
795,0.1218943411743354,ade,ml
796,0.8907139320598644,ade,ml
797,0.8388886834977103,ade,ml
798,0.09050172067225969,ade,ml
799,0.7430697516698309,ade,ml
800,0.01538937840188733,ade,ml
801,0.023138757900493207,ade,ml
802,1.3247819820525844,ade,ml
803,0.33401004658928507,ade,ml
804,0.045817866644331066,ade,ml
805,0.6103228026734236,ade,ml
806,0.013549479215633245,ade,ml
807,0.08093198098923818,ade,ml
808,0.117045585046602,ade,ml
809,0.01374226195042407,ade,ml
810,0.061256604210652155,ade,ml
811,0.10042990077641815,ade,ml
812,0.11855452115891181,ade,ml
813,0.8234964825044413,ade,ml
814,0.12127145775518712,ade,ml
815,0.36629366400171987,ade,ml
816,0.016989374476407727,ade,ml
817,0.022401072015733412,ade,ml
818,1.33024670417268,ade,ml
819,0.6757201503648659,ade,ml
820,0.046929372920997726,ade,ml
821,0.5928142804726079,ade,ml
822,0.013532559263490965,ade,ml
823,0.06890487900350904,ade,ml
824,0.0985331895369827,ade,ml
