,value,metric,type
167,1.7700108521921598,fde,ml
168,0.3409624324513493,fde,ml
169,2.048543330713739,fde,ml
170,0.6662095870040025,fde,ml
171,2.3994037312984227,fde,ml
172,1.3023183208178406,fde,ml
173,3.458350196146437,fde,ml
174,4.204409253977663,fde,ml
175,1.9871749483224788,fde,ml
176,3.0026827570796004,fde,ml
177,0.3580869687667909,fde,ml
178,1.3014679130237878,fde,ml
179,1.5241228207858863,fde,ml
180,1.0048189424549638,fde,ml
181,2.150876529423625,fde,ml
182,0.6422433081547215,fde,ml
183,1.4536049842152148,fde,ml
184,0.5141127834974331,fde,ml
185,1.5390356053728298,fde,ml
186,1.0209965544351414,fde,ml
187,0.04041096433020475,fde,ml
188,2.5540008435402517,fde,ml
189,2.803648128668325,fde,ml
190,0.0289428477586579,fde,ml
191,1.393879781056525,fde,ml
192,1.5184215087930015,fde,ml
193,0.02998715322485138,fde,ml
194,3.6304401707139755,fde,ml
195,0.5148388168632597,fde,ml
196,0.029363664013624058,fde,ml
197,0.862207218398864,fde,ml
198,0.2924045923620058,fde,ml
199,0.029648998158804528,fde,ml
200,0.9461504510202979,fde,ml
201,0.5138434009684009,fde,ml
202,0.038088222870635,fde,ml
203,3.368672447643854,fde,ml
204,3.7326088642778648,fde,ml
205,0.03714968298708234,fde,ml
206,2.8482699458910528,fde,ml
207,2.6238675306198416,fde,ml
208,0.037098364314868196,fde,ml
209,0.5842829162731653,fde,ml
210,0.6130467348526829,fde,ml
211,0.03776514041145262,fde,ml
212,1.209520829848266,fde,ml
213,0.16436238002136666,fde,ml
214,0.03766105635925027,fde,ml
215,1.067374932412148,fde,ml
216,1.7040479730753673,fde,ml
217,0.03940905888016952,fde,ml
218,1.0830346995680185,fde,ml
219,1.197647991622474,fde,ml
220,0.039057559834927355,fde,ml
221,1.832519951023989,fde,ml
222,2.4477638413412173,fde,ml
223,0.03845212440032606,fde,ml
224,1.69449177489471,fde,ml
225,2.1681878505566847,fde,ml
226,0.037721473815377916,fde,ml
227,2.9068407380318817,fde,ml
228,1.6843662031731077,fde,ml
229,0.03827228944411025,fde,ml
230,1.925735764146753,fde,ml
231,0.38975717269090643,fde,ml
232,0.038203077286054286,fde,ml
233,4.961886904420984,fde,ml
234,4.801621064835837,fde,ml
235,0.03736431049521337,fde,ml
236,2.335581880580006,fde,ml
237,2.5188325115794354,fde,ml
238,0.0374671759487818,fde,ml
239,2.1486197020995683,fde,ml
240,2.571605464804032,fde,ml
241,0.03800999647912806,fde,ml
242,1.9880216330889642,fde,ml
243,2.8170325514728773,fde,ml
244,0.03766762402312352,fde,ml
245,1.1631603577348537,fde,ml
246,0.24005002480534252,fde,ml
247,0.0379314083375672,fde,ml
248,0.037868964030880276,fde,ml
249,0.03728079473986845,fde,ml
250,0.03723077301446638,fde,ml
251,0.02889907879449098,fde,ml
252,0.02889907879449098,fde,ml
253,0.02889907879449098,fde,ml
254,0.02889907879449098,fde,ml
255,0.02889907879449098,fde,ml
256,1.5735571305747502,fde,ml
257,0.042968995731517697,fde,ml
258,2.3524980627633094,fde,ml
259,0.03330710538304921,fde,ml
260,3.292370292629911,fde,ml
261,0.03308195920803508,fde,ml
262,2.9911323775833396,fde,ml
263,0.10322962964609676,fde,ml
264,0.19622160520719784,fde,ml
265,0.417787520554455,fde,ml
266,1.7350731557797734,fde,ml
267,1.063680836581637,fde,ml
268,0.12404946673284957,fde,ml
269,1.8499695640230502,fde,ml
270,0.46179209169075924,fde,ml
271,2.903180352417734,fde,ml
272,2.587470002521824,fde,ml
273,3.5355475877302562,fde,ml
274,1.1895317318076932,fde,ml
275,1.1136311166348427,fde,ml
276,0.625439724595035,fde,ml
277,0.6120438183779396,fde,ml
278,0.651473932361802,fde,ml
279,0.9645887488596601,fde,ml
280,3.724235632116273,fde,ml
281,1.778983054629926,fde,ml
282,2.4408007145493733,fde,ml
283,1.0469782184097884,fde,ml
284,0.6589054339015517,fde,ml
285,1.0247518708511885,fde,ml
286,0.5972282923046742,fde,ml
287,0.8484056096876614,fde,ml
288,0.8882005116376163,fde,ml
289,0.6393592242730135,fde,ml
290,2.043941121485196,fde,ml
291,1.671642751626269,fde,ml
292,3.757607933044805,fde,ml
293,1.2724050972869032,fde,ml
294,0.9561885948890106,fde,ml
295,0.4070429374355685,fde,ml
296,0.4262366674672232,fde,ml
297,1.8649361344261783,fde,ml
298,1.5562082313875671,fde,ml
299,2.452574209967428,fde,ml
300,0.6788438219482003,fde,ml
301,0.9267535555025471,fde,ml
302,0.7611053554665784,fde,ml
303,0.7083827352746688,fde,ml
304,1.427201849702293,fde,ml
305,1.0667517912751643,fde,ml
306,0.7176614307285661,fde,ml
307,0.6176221191833184,fde,ml
308,1.5955754330347802,fde,ml
309,0.9163389121408169,fde,ml
310,0.13272023611956987,fde,ml
311,1.141361672003127,fde,ml
312,1.661438159003032,fde,ml
313,1.0998868029839657,fde,ml
314,0.9691832405641099,fde,ml
315,1.1043686539150086,fde,ml
316,0.6196839246030039,fde,ml
317,1.226857067891529,fde,ml
318,0.5734494256616955,fde,ml
319,1.2338249476062881,fde,ml
320,1.2203023287302455,fde,ml
321,0.42543721228734815,fde,ml
322,2.6286031031241324,fde,ml
323,0.6261878247748862,fde,ml
324,0.9217740004884744,fde,ml
325,0.4457076063711718,fde,ml
326,0.5146371118106436,fde,ml
327,0.5652377358596945,fde,ml
328,2.160306276971473,fde,ml
329,0.41362970609689975,fde,ml
330,0.68085999194691,fde,ml
331,0.12843905303966566,fde,ml
332,0.22043811063917612,fde,ml
333,0.3505381778375795,fde,ml
334,1.5661341174153092,fde,ml
335,0.8672926854196593,fde,ml
336,3.012308919084645,fde,ml
337,0.5732718137958047,fde,ml
338,1.5715419134457007,fde,ml
339,0.3232422431347342,fde,ml
340,1.6250113819754308,fde,ml
341,1.1529596470117798,fde,ml
342,1.2173547731835164,fde,ml
343,1.0617757115266773,fde,ml
344,0.42624065027775165,fde,ml
345,0.7391312161187508,fde,ml
346,1.6994391380601805,fde,ml
347,0.28145090243918874,fde,ml
348,1.9560392475972808,fde,ml
349,2.367076944396742,fde,ml
350,2.281420062408984,fde,ml
351,0.4016678371000757,fde,ml
352,2.4936685213424545,fde,ml
353,2.0516232036703617,fde,ml
354,1.486122213705807,fde,ml
355,0.4974940708764975,fde,ml
356,0.8807795718263279,fde,ml
357,0.9180359231156605,fde,ml
358,5.026563723407937,fde,ml
359,0.6093748810296477,fde,ml
360,1.1580025464425172,fde,ml
361,1.6093660566555719,fde,ml
362,4.8183106826571755,fde,ml
363,1.0249090998653292,fde,ml
364,0.804616888578123,fde,ml
365,1.9936960876380703,fde,ml
366,3.7525192828798457,fde,ml
367,1.729489522335733,fde,ml
368,0.5653221100283503,fde,ml
369,2.481293166970536,fde,ml
370,2.175363695333136,fde,ml
371,2.5885480828282312,fde,ml
372,2.6365379394479915,fde,ml
373,0.43142283229532813,fde,ml
374,1.703395418053307,fde,ml
375,0.787218981719725,fde,ml
376,2.361267916026987,fde,ml
377,1.348568041710187,fde,ml
378,3.0079901615328994,fde,ml
379,0.8416650391295,fde,ml
380,1.6366936609410365,fde,ml
381,0.6524088770639744,fde,ml
382,2.763525248475309,fde,ml
383,0.3937041625789178,fde,ml
384,0.9703314826860301,fde,ml
385,0.6399459137837094,fde,ml
386,3.8415357969786164,fde,ml
387,0.46351610917050484,fde,ml
388,0.843413662653404,fde,ml
389,0.9873717515524478,fde,ml
390,1.8074973591544226,fde,ml
391,0.4851873204066815,fde,ml
392,0.16077333239579272,fde,ml
393,1.6189439998693045,fde,ml
394,2.210625533690245,fde,ml
395,0.49831893133096916,fde,ml
396,0.3536654225756418,fde,ml
397,1.7258172052316516,fde,ml
398,1.2465689102925688,fde,ml
399,1.3807114986462925,fde,ml
400,0.2530847555031013,fde,ml
401,0.8574894121454197,fde,ml
402,1.9620858289341438,fde,ml
403,0.8220127710498789,fde,ml
404,0.7821506171288065,fde,ml
405,0.4979021501892178,fde,ml
406,1.5100984020914605,fde,ml
407,0.8157045940305029,fde,ml
408,0.24683589271707396,fde,ml
409,0.42998668825289305,fde,ml
410,3.920161163537268,fde,ml
411,1.4229250748154236,fde,ml
412,0.2938243802565721,fde,ml
413,2.383184819748707,fde,ml
414,1.5386930631377893,fde,ml
415,0.31564650878111805,fde,ml
416,2.3364027466831123,fde,ml
417,1.5904515803182486,fde,ml
418,0.27678238946455574,fde,ml
419,2.8243960895409357,fde,ml
420,1.5067045919174111,fde,ml
421,0.09521686611822522,fde,ml
422,1.5337103432989916,fde,ml
423,2.692821177386976,fde,ml
424,0.01803572678187186,fde,ml
425,1.1839000229648848,fde,ml
426,3.0498673691461544,fde,ml
427,0.15472673215261581,fde,ml
428,1.8525401649328688,fde,ml
429,2.345986810499571,fde,ml
430,0.11399863013989883,fde,ml
431,2.526505591467533,fde,ml
432,1.6157611313404543,fde,ml
433,0.11194976998147152,fde,ml
434,1.6228254954703287,fde,ml
435,0.07415992291401984,fde,ml
436,1.8747722805092093,fde,ml
437,0.044200517291144804,fde,ml
438,1.8253773190254503,fde,ml
439,0.04574882917880947,fde,ml
440,1.4205529134924058,fde,ml
441,0.0336128435611839,fde,ml
442,0.8796695202510013,fde,ml
443,0.0412596076876472,fde,ml
444,0.5331342637483057,fde,ml
445,0.045597834842462964,fde,ml
446,0.4746121510776513,fde,ml
447,0.0538308671114911,fde,ml
448,0.33252446541122455,fde,ml
449,0.05905084046570793,fde,ml
450,1.8689085655256739,fde,ml
451,0.06422534429602518,fde,ml
452,1.8504628903270877,fde,ml
453,0.057542757550466964,fde,ml
454,0.35101337653040937,fde,ml
455,0.04539803791886656,fde,ml
456,0.6372643608912827,fde,ml
457,0.0555190933645097,fde,ml
458,0.5926335881860464,fde,ml
459,0.03689994739557055,fde,ml
460,0.9815356148829202,fde,ml
461,0.018449900674239357,fde,ml
462,0.4665630217972663,fde,ml
463,0.0053803356587654,fde,ml
464,0.6923121369789077,fde,ml
465,0.049428740923992145,fde,ml
466,0.15927616192470115,fde,ml
467,0.156094799400577,fde,ml
468,0.09265728326720349,fde,ml
469,0.11399278580513593,fde,ml
470,0.29257878539076804,fde,ml
471,0.1222538970886102,fde,ml
472,0.08821268925370798,fde,ml
473,0.5615920893060072,fde,ml
474,0.14318063224898206,fde,ml
475,0.13772519902795896,fde,ml
476,0.5208212746409652,fde,ml
477,0.15698985648595845,fde,ml
478,0.11541695763134917,fde,ml
479,0.3614640546346315,fde,ml
480,0.12924394896625574,fde,ml
481,0.1405685277954075,fde,ml
482,0.6001156828827022,fde,ml
483,0.12707113183265883,fde,ml
484,0.13709292812970927,fde,ml
485,0.315876410098852,fde,ml
486,0.6984560516308294,fde,ml
487,2.9675631619087857,fde,ml
488,4.096784008032775,fde,ml
489,0.6076494279863743,fde,ml
490,0.40084662895451223,fde,ml
491,0.844058940528393,fde,ml
492,1.6353539828880506,fde,ml
493,2.005588036571485,fde,ml
494,0.847035062176676,fde,ml
495,2.6262948827759383,fde,ml
496,1.6448189055389815,fde,ml
497,1.012923354836898,fde,ml
498,0.046339351335954175,fde,ml
499,3.056650471699475,fde,ml
500,1.3143766794996488,fde,ml
501,0.02173379662315536,fde,ml
502,2.1623723009543556,fde,ml
503,2.388083812018612,fde,ml
504,0.027663228290401555,fde,ml
505,2.1792633485891444,fde,ml
506,0.039820301591478695,fde,ml
507,0.7950909990472114,fde,ml
508,2.0628070270526386,fde,ml
509,0.031046040847763152,fde,ml
510,4.514322715141344,fde,ml
511,0.027656497523139832,fde,ml
512,0.7947485329330934,fde,ml
513,1.1375392266252735,fde,ml
514,1.9699798809538338,fde,ml
515,0.031488778773290586,fde,ml
516,1.8821140278024322,fde,ml
517,0.028842009406195572,fde,ml
518,0.24221947042320674,fde,ml
519,0.03924279238190396,fde,ml
520,2.15036905431238,fde,ml
521,0.8104154693385974,fde,ml
522,0.03134079248143672,fde,ml
523,1.4733000108823362,fde,ml
524,0.02145800904735692,fde,ml
525,0.7296472396320199,fde,ml
526,0.024301342023034897,fde,ml
527,2.2525927568743205,fde,ml
528,0.014853533211052207,fde,ml
529,0.03111553184504275,fde,ml
530,0.7558638551709511,fde,ml
531,0.024080760859241858,fde,ml
532,1.1328423753091224,fde,ml
533,0.023229480393647018,fde,ml
534,1.431571034702037,fde,ml
535,0.09575231513974002,fde,ml
536,0.027993507495231707,fde,ml
537,0.3694218918642894,fde,ml
538,0.024063084089379367,fde,ml
539,1.6160468527518468,fde,ml
540,0.023297886625095434,fde,ml
541,0.010990219698240284,fde,ml
542,1.1351031590205367,fde,ml
543,0.15646188051702087,fde,ml
544,0.024371588456349957,fde,ml
545,0.6024852177287072,fde,ml
546,0.024338953208649147,fde,ml
547,0.1926152789546329,fde,ml
548,0.023659606456045527,fde,ml
549,0.013932865966707628,fde,ml
550,0.9451345389839699,fde,ml
551,0.14101849680442502,fde,ml
552,0.023682225002633613,fde,ml
553,0.8320089581031775,fde,ml
554,0.025024597677137533,fde,ml
555,0.23973145528390952,fde,ml
556,0.022574028622377548,fde,ml
557,0.019888803997492877,fde,ml
558,0.21932505622891102,fde,ml
559,0.11367732506921649,fde,ml
560,0.0239437252396464,fde,ml
561,2.1191767642169728,fde,ml
562,0.025562165832436836,fde,ml
563,0.061513278037807644,fde,ml
564,0.022156568318559312,fde,ml
565,0.02045029435141965,fde,ml
566,0.40260760202966484,fde,ml
567,0.11486211842170295,fde,ml
568,0.024081200416301286,fde,ml
569,3.0414140440883197,fde,ml
570,0.02292419602189517,fde,ml
571,0.1259508611957818,fde,ml
572,0.02241748325730363,fde,ml
573,0.01959421986076277,fde,ml
574,0.7047032319064221,fde,ml
575,0.08072846101975327,fde,ml
576,0.02441752766695522,fde,ml
577,2.1652288203847956,fde,ml
578,0.02172050433180556,fde,ml
579,0.09901757384529083,fde,ml
580,0.02127872841844178,fde,ml
581,0.01822408571118781,fde,ml
582,0.043113523735165964,fde,ml
583,0.1615436745444789,fde,ml
584,1.220525853361259,fde,ml
585,0.1225582455772558,fde,ml
586,0.024437248853435244,fde,ml
587,0.02249053380518198,fde,ml
588,0.13956531983553921,fde,ml
589,0.02099938929045877,fde,ml
590,0.01805419425353746,fde,ml
591,0.021690489643798293,fde,ml
592,1.917256672093298,fde,ml
593,1.1990962358729094,fde,ml
594,0.14499190591109243,fde,ml
595,0.02404672939447738,fde,ml
596,0.020028198526839597,fde,ml
597,0.13794999346227693,fde,ml
598,0.02000703979068703,fde,ml
599,0.016263607733746292,fde,ml
600,0.027480852771328824,fde,ml
601,1.4299210460944722,fde,ml
602,1.1832671202678837,fde,ml
603,0.1520522160001442,fde,ml
604,0.025002099596051767,fde,ml
605,0.02006308148350407,fde,ml
606,0.07123396590337552,fde,ml
607,0.021366740742076645,fde,ml
608,0.0183933114088923,fde,ml
609,0.02928663818428272,fde,ml
610,2.6983102064091797,fde,ml
611,1.1125747916918296,fde,ml
612,0.12839268206315324,fde,ml
613,0.025433530638647065,fde,ml
614,0.02003466576958196,fde,ml
615,0.05053136953584116,fde,ml
616,0.020660837324262788,fde,ml
617,0.018073662563434022,fde,ml
618,0.04477605217844861,fde,ml
619,4.3318282884956405,fde,ml
620,1.9194628085997694,fde,ml
621,1.1109724192578394,fde,ml
622,0.11734681949809538,fde,ml
623,0.02767765474166448,fde,ml
624,0.018858683944885858,fde,ml
625,0.04676270503205041,fde,ml
626,0.019170774379694694,fde,ml
627,0.017095463019462444,fde,ml
628,0.04485957853277625,fde,ml
629,3.315299969374079,fde,ml
630,1.4648097000671627,fde,ml
631,0.3153816612332553,fde,ml
632,0.10143452267576027,fde,ml
633,0.029524242422420025,fde,ml
634,0.017895028676437504,fde,ml
635,0.06313036264391379,fde,ml
636,0.017383377141604067,fde,ml
637,0.015982123493503225,fde,ml
638,0.04437227291825965,fde,ml
639,1.3701563189456922,fde,ml
640,2.549296619569612,fde,ml
641,0.45286466372184114,fde,ml
642,0.07969074770246667,fde,ml
643,0.029638018372102466,fde,ml
644,0.017662167045544807,fde,ml
645,0.060494619130212285,fde,ml
646,0.018548511331032545,fde,ml
647,0.015806810892861206,fde,ml
648,0.04464552610832346,fde,ml
649,0.7578452413418453,fde,ml
650,1.9277948226549242,fde,ml
651,0.953760890290177,fde,ml
652,1.0556813835873495,fde,ml
653,0.07367486325467876,fde,ml
654,0.027573329795331412,fde,ml
655,0.01796836309428192,fde,ml
656,0.057658118173261746,fde,ml
657,0.017620029556469012,fde,ml
658,0.016061028851640544,fde,ml
659,0.04479537777383378,fde,ml
660,1.0216075454593723,fde,ml
661,2.209192293412432,fde,ml
662,1.9298906589796108,fde,ml
663,1.1467865037819984,fde,ml
664,0.061483330200797236,fde,ml
665,0.027137237396949437,fde,ml
666,0.017417631621437776,fde,ml
667,0.024512859558352824,fde,ml
668,0.021238594123835972,fde,ml
669,0.015131295678375359,fde,ml
670,0.04469656434130469,fde,ml
671,1.2865067341466492,fde,ml
672,2.296630092799448,fde,ml
673,1.1113250147046665,fde,ml
674,1.4530418792518605,fde,ml
675,0.07471866164715885,fde,ml
676,0.026923927752786833,fde,ml
677,0.018277877882221395,fde,ml
678,0.01966909402874496,fde,ml
679,0.01986879847011235,fde,ml
680,0.015493323030240275,fde,ml
681,0.044735357045190355,fde,ml
682,0.959340101802225,fde,ml
683,2.708153190902868,fde,ml
684,2.0394325128807864,fde,ml
685,2.358952552704256,fde,ml
686,0.02777870928682368,fde,ml
687,0.017551678588920303,fde,ml
688,0.016518295029001883,fde,ml
689,0.014828687463388217,fde,ml
690,0.044792568732086625,fde,ml
691,0.027906555644234773,fde,ml
692,0.01975704572339092,fde,ml
693,0.01876986923620927,fde,ml
694,0.017377416812519343,fde,ml
695,0.04467256333967207,fde,ml
696,0.027566806119719112,fde,ml
697,0.01793381375729712,fde,ml
698,0.018577823119253555,fde,ml
699,0.016638584089973475,fde,ml
700,0.04456761200632857,fde,ml
701,0.03092673084517246,fde,ml
702,0.01656418038614488,fde,ml
703,0.01703890280542012,fde,ml
704,0.017675439873282885,fde,ml
705,0.044561009765767844,fde,ml
706,0.032488753069422956,fde,ml
707,0.015380187834318295,fde,ml
708,0.017741563048219288,fde,ml
709,0.015362404969062805,fde,ml
710,0.044724222285018884,fde,ml
711,0.0282700065437019,fde,ml
712,0.019084057602684234,fde,ml
713,0.019429565233094304,fde,ml
714,0.01705334031873436,fde,ml
715,0.044747789145152206,fde,ml
716,0.0282700065437019,fde,ml
717,0.02004345587525643,fde,ml
718,0.022374817473862194,fde,ml
719,0.020023194315050147,fde,ml
720,0.04483537351413049,fde,ml
721,0.023093825225586544,fde,ml
722,0.024171516664858717,fde,ml
723,0.021593795823446258,fde,ml
724,0.044651563782268054,fde,ml
725,0.06512414164319483,fde,ml
726,0.350601306659073,fde,ml
727,0.04010077678725386,fde,ml
728,0.007065324953028538,fde,ml
729,0.06085326380737078,fde,ml
730,0.044816468031403295,fde,ml
731,0.13383128919106838,fde,ml
732,0.1363411021318128,fde,ml
733,1.1535311353377307,fde,ml
734,2.010494648831439,fde,ml
735,0.05648954136274197,fde,ml
736,2.9405702571391013,fde,ml
737,0.04039308837890351,fde,ml
738,0.04176416126318887,fde,ml
739,0.2296447123596137,fde,ml
740,0.03407085048025986,fde,ml
741,0.5229352514556788,fde,ml
742,0.025597228830862115,fde,ml
743,0.032938639425264545,fde,ml
744,0.10510697392698028,fde,ml
745,0.028047936039528903,fde,ml
746,0.05889346730081354,fde,ml
747,0.30309233289208865,fde,ml
748,2.3819519887733014,fde,ml
749,2.3286075395559758,fde,ml
750,0.09172163853118441,fde,ml
751,1.1955640673233674,fde,ml
752,0.030346321976731077,fde,ml
753,0.023403132107017496,fde,ml
754,0.642219778506746,fde,ml
755,0.7029063523600522,fde,ml
756,0.012428589700248844,fde,ml
757,2.319747797877347,fde,ml
758,0.029373964862898325,fde,ml
759,0.09210229898904462,fde,ml
760,0.14238968353782758,fde,ml
761,0.029395531900894358,fde,ml
762,0.142076893466015,fde,ml
763,0.16495068574772956,fde,ml
764,1.0939031743558376,fde,ml
765,2.420473513686154,fde,ml
766,0.1023323533129645,fde,ml
767,0.4148214619353878,fde,ml
768,0.029376390663684762,fde,ml
769,0.025482835874177934,fde,ml
770,1.2730977725646864,fde,ml
771,1.205260580061387,fde,ml
772,0.03475227938449705,fde,ml
773,2.5190947052236523,fde,ml
774,0.030099289037056526,fde,ml
775,0.08384827268537681,fde,ml
776,0.08552819520989019,fde,ml
777,0.032276020165642565,fde,ml
778,0.0829696945212003,fde,ml
779,0.054125663236256866,fde,ml
780,3.287438503938789,fde,ml
781,2.2395279698197745,fde,ml
782,0.034192017974063835,fde,ml
783,0.33669536803169564,fde,ml
784,0.031615102807218326,fde,ml
785,0.029590772160364466,fde,ml
786,2.351709418527128,fde,ml
787,2.9297136008957168,fde,ml
788,0.14132159134875028,fde,ml
789,3.5338592169754226,fde,ml
790,0.03126450821575423,fde,ml
791,0.14714996588734167,fde,ml
792,0.15568107539738918,fde,ml
793,0.03467873095218441,fde,ml
794,0.029425652803230496,fde,ml
795,0.2518293965045528,fde,ml
796,2.1647870282469435,fde,ml
797,2.1161958558446714,fde,ml
798,0.3200345143219329,fde,ml
799,1.941910541186912,fde,ml
800,0.034292019096026936,fde,ml
801,0.0423298504795278,fde,ml
802,3.5676915056762493,fde,ml
803,0.9591972146054943,fde,ml
804,0.04278644959245153,fde,ml
805,1.6361126374582586,fde,ml
806,0.02979359290579457,fde,ml
807,0.18473269247741003,fde,ml
808,0.2748201316108435,fde,ml
809,0.030081053728060154,fde,ml
810,0.14057759919157872,fde,ml
811,0.2255691302275432,fde,ml
812,0.2684596517483127,fde,ml
813,2.381014824368204,fde,ml
814,0.23976490630111422,fde,ml
815,0.7354768730943113,fde,ml
816,0.029907222568512182,fde,ml
817,0.041546610573155784,fde,ml
818,3.2904798688555563,fde,ml
819,1.8879165514120235,fde,ml
820,0.10210471467537814,fde,ml
821,1.4623552710467322,fde,ml
822,0.02984510698104181,fde,ml
823,0.1326003577445515,fde,ml
824,0.2235237015171385,fde,ml
825,0.0296223617865105,fde,ml
826,0.1450084450877214,fde,ml
827,0.1705608638098127,fde,ml
828,1.359229875652357,fde,ml
829,0.7421999813963707,fde,ml
