,value,metric,type
584,3.119734209762311,fde,ml
585,0.14893015222493672,fde,ml
586,0.0732842058702905,fde,ml
587,0.06984217346466595,fde,ml
588,0.19247597521528617,fde,ml
589,0.07036004028566697,fde,ml
590,0.06832033096480156,fde,ml
591,0.07368082388131998,fde,ml
592,4.985620856126209,fde,ml
593,3.020209933308953,fde,ml
594,0.18219631039310796,fde,ml
595,0.07378070072536567,fde,ml
596,0.06877155640214909,fde,ml
597,0.1571348531616483,fde,ml
598,0.07050329570365667,fde,ml
599,0.06747307431532727,fde,ml
600,0.07662883596340735,fde,ml
601,4.16292255203176,fde,ml
602,2.9597230730077615,fde,ml
603,0.1875684364460041,fde,ml
604,0.07440683499938018,fde,ml
605,0.0677345789513659,fde,ml
606,0.09449584291343092,fde,ml
607,0.07007763458637213,fde,ml
608,0.06772126065080636,fde,ml
609,0.07700074434249081,fde,ml
610,6.386844766872564,fde,ml
611,2.848748724210934,fde,ml
612,0.17834797648916173,fde,ml
613,0.0749354126353483,fde,ml
614,0.06824970867854246,fde,ml
615,0.08662188723968638,fde,ml
616,0.07025235351685263,fde,ml
617,0.06786085185636893,fde,ml
618,0.04801899499179496,fde,ml
619,8.724756194270737,fde,ml
620,3.2915829411992297,fde,ml
621,2.7687249644630842,fde,ml
622,0.1202154203398028,fde,ml
623,0.0760919512515211,fde,ml
624,0.06820184262437276,fde,ml
625,0.10476890098976714,fde,ml
626,0.07126196863424981,fde,ml
627,0.06814625610968265,fde,ml
628,0.047536870057956815,fde,ml
629,6.266575193600877,fde,ml
630,2.8349176220799968,fde,ml
631,1.2344582081655295,fde,ml
632,0.10673904076074894,fde,ml
633,0.07785892777738983,fde,ml
634,0.06758851618751438,fde,ml
635,0.11838490890993159,fde,ml
636,0.06990984186806225,fde,ml
637,0.06768808219700426,fde,ml
638,0.04635964374060035,fde,ml
639,2.6344366032247115,fde,ml
640,3.620531077598979,fde,ml
641,1.2200151116487938,fde,ml
642,0.08401934594713222,fde,ml
643,0.0783748866196131,fde,ml
644,0.06733865205408661,fde,ml
645,0.10367331620904598,fde,ml
646,0.06947416039296088,fde,ml
647,0.06754417957412884,fde,ml
648,0.046437466575025746,fde,ml
649,1.7707032063146049,fde,ml
650,3.381389067981906,fde,ml
651,2.18369243826865,fde,ml
652,2.3555852690735706,fde,ml
653,0.0779316334525666,fde,ml
654,0.07782658074423382,fde,ml
655,0.06744193118654249,fde,ml
656,0.08214396262779558,fde,ml
657,0.06980814127133018,fde,ml
658,0.06758651300626209,fde,ml
659,0.04653956247485942,fde,ml
660,2.1056526621251606,fde,ml
661,4.5704254931529515,fde,ml
662,3.533418978391141,fde,ml
663,2.495306858897316,fde,ml
664,0.06290097933123802,fde,ml
665,0.07590386885536199,fde,ml
666,0.06596974359149987,fde,ml
667,0.06842272055296185,fde,ml
668,0.07073141473885777,fde,ml
669,0.06592969859271845,fde,ml
670,0.04621097401508753,fde,ml
671,2.6035101310905016,fde,ml
672,4.816228206394292,fde,ml
673,1.832374948435371,fde,ml
674,3.2759824595879095,fde,ml
675,0.058858809600293445,fde,ml
676,0.0746061665779716,fde,ml
677,0.06724849114004522,fde,ml
678,0.08862956199795236,fde,ml
679,0.07242007096363251,fde,ml
680,0.06676333164867777,fde,ml
681,0.04615051550698394,fde,ml
682,2.695040676395735,fde,ml
683,5.651259291861832,fde,ml
684,3.1072967810794996,fde,ml
685,4.63837773583827,fde,ml
686,0.07496094517520424,fde,ml
687,0.06722424605247723,fde,ml
688,0.07137991882945824,fde,ml
689,0.06653313666588985,fde,ml
690,0.046175455120162676,fde,ml
691,0.07543176061140147,fde,ml
692,0.06944547236645743,fde,ml
693,0.07032904249879567,fde,ml
694,0.06716267209839977,fde,ml
695,0.04621401424332623,fde,ml
696,0.07529796456323272,fde,ml
697,0.06816005281960341,fde,ml
698,0.07097946564879302,fde,ml
699,0.06806860449534857,fde,ml
700,0.045472312716363594,fde,ml
701,0.07663242888258708,fde,ml
702,0.06737589720054533,fde,ml
703,0.07186827193400493,fde,ml
704,0.07060444747677852,fde,ml
705,0.04499013616794274,fde,ml
706,0.07711007924670171,fde,ml
707,0.06722599175104103,fde,ml
708,0.07112360417854266,fde,ml
709,0.06931440356141616,fde,ml
710,0.04483721256222861,fde,ml
711,0.07867292881450855,fde,ml
712,0.06722602194151053,fde,ml
713,0.07194235609028214,fde,ml
714,0.06740335391522584,fde,ml
715,0.04444946964627984,fde,ml
716,0.07867292881450855,fde,ml
717,0.06788700141962768,fde,ml
718,0.07236562913949923,fde,ml
719,0.06764791886312392,fde,ml
720,0.04414966914958863,fde,ml
721,0.06897556953253625,fde,ml
722,0.07281708852483516,fde,ml
723,0.06896982057950356,fde,ml
724,0.045860449473923315,fde,ml
725,0.023508872649906438,fde,ml
726,1.2931124627964317,fde,ml
727,0.06968348814440212,fde,ml
728,0.06703064274548727,fde,ml
